Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2023/08/31,08:36,-1.303,-1.609,-,-
2023/08/31,08:42,-1.252,-1.554,-,-
2023/08/31,08:48,-1.2,-1.503,-,-
2023/08/31,08:54,-1.148,-1.45,-,-
2023/08/31,09:00,-1.095,-1.395,-,-
2023/08/31,09:06,-1.042,-1.334,-,-
2023/08/31,09:12,-0.988,-1.268,-,-
2023/08/31,09:18,-0.935,-1.2,-,-
2023/08/31,09:24,-0.882,-1.141,-,-
2023/08/31,09:30,-0.829,-1.09,-,-
2023/08/31,09:36,-0.776,-1.035,-,-
2023/08/31,09:42,-0.724,-0.981,-,-
2023/08/31,09:48,-0.673,-0.925,-,-
2023/08/31,09:54,-0.624,-0.872,-,-
2023/08/31,10:00,-0.575,-0.808,-,-
2023/08/31,10:06,-0.527,-0.747,-,-
2023/08/31,10:12,-0.481,-0.681,-,-
2023/08/31,10:18,-0.436,-0.617,-,-
2023/08/31,10:24,-0.393,-0.561,-,-
2023/08/31,10:30,-0.351,-0.515,-,-
2023/08/31,10:36,-0.311,-0.469,-,-
2023/08/31,10:42,-0.272,-0.418,-,-
2023/08/31,10:48,-0.235,-0.376,-,-
2023/08/31,10:54,-0.2,-0.336,-,-
2023/08/31,11:00,-0.167,-0.303,-,-
2023/08/31,11:06,-0.136,-0.27,-,-
2023/08/31,11:12,-0.106,-0.239,-,-
2023/08/31,11:18,-0.078,-0.199,-,-
2023/08/31,11:24,-0.052,-0.158,-,-
2023/08/31,11:30,-0.028,-0.123,-,-
2023/08/31,11:36,-0.006,-0.089,-,-
2023/08/31,11:42,0.014,-0.059,-,-
2023/08/31,11:48,0.032,-0.029,-,-
2023/08/31,11:54,0.049,0.003,-,-
2023/08/31,12:00,0.064,0.03,-,-
2023/08/31,12:06,0.076,0.052,-,-
2023/08/31,12:12,0.087,0.07,-,-
2023/08/31,12:18,0.096,0.089,-,-
2023/08/31,12:24,0.103,0.095,-,-
2023/08/31,12:30,0.108,0.1,-,-
2023/08/31,12:36,0.111,0.105,-,-
2023/08/31,12:42,0.112,0.112,-,-
2023/08/31,12:48,0.111,0.12,-,-
2023/08/31,12:54,0.107,0.117,-,-
2023/08/31,13:00,0.102,0.112,-,-
2023/08/31,13:06,0.095,0.097,-,-
2023/08/31,13:12,0.085,0.087,-,-
2023/08/31,13:18,0.074,0.071,-,-
2023/08/31,13:24,0.06,0.056,-,-
2023/08/31,13:30,0.045,0.045,-,-
2023/08/31,13:36,0.027,0.031,-,-
2023/08/31,13:42,0.007,0.011,-,-
2023/08/31,13:48,-0.015,-0.012,-,-
2023/08/31,13:54,-0.039,-0.038,-,-
2023/08/31,14:00,-0.065,-0.065,-,-
2023/08/31,14:06,-0.092,-0.091,-,-
2023/08/31,14:12,-0.122,-0.107,-,-
2023/08/31,14:18,-0.154,-0.133,-,-
2023/08/31,14:24,-0.187,-0.158,-,-
2023/08/31,14:30,-0.222,-0.187,-,-
2023/08/31,14:36,-0.259,-0.22,-,-
2023/08/31,14:42,-0.298,-0.247,-,-
2023/08/31,14:48,-0.338,-0.281,-,-
2023/08/31,14:54,-0.379,-0.322,-,-
2023/08/31,15:00,-0.422,-0.362,-,-
2023/08/31,15:06,-0.466,-0.412,-,-
2023/08/31,15:12,-0.511,-0.455,-,-
2023/08/31,15:18,-0.557,-0.502,-,-
2023/08/31,15:24,-0.604,-0.551,-,-
2023/08/31,15:30,-0.652,-0.599,-,-
2023/08/31,15:36,-0.701,-0.642,-,-
2023/08/31,15:42,-0.75,-0.68,-,-
2023/08/31,15:48,-0.8,-0.724,-,-
2023/08/31,15:54,-0.85,-0.765,-,-
2023/08/31,16:00,-0.901,-0.811,-,-
2023/08/31,16:06,-0.952,-0.864,-,-
2023/08/31,16:12,-1.003,-0.916,-,-
2023/08/31,16:18,-1.053,-0.969,-,-
2023/08/31,16:24,-1.104,-1.018,-,-
2023/08/31,16:30,-1.154,-1.069,-,-
2023/08/31,16:36,-1.204,-1.121,-,-
2023/08/31,16:42,-1.253,-1.177,-,-
2023/08/31,16:48,-1.301,-1.231,-,-
2023/08/31,16:54,-1.349,-1.275,-,-
2023/08/31,17:00,-1.395,-1.326,-,-
2023/08/31,17:06,-1.44,-1.374,-,-
2023/08/31,17:12,-1.484,-1.422,-,-
2023/08/31,17:18,-1.527,-1.458,-,-
2023/08/31,17:24,-1.567,-1.499,-,-
2023/08/31,17:30,-1.606,-1.539,-,-
2023/08/31,17:36,-1.644,-1.569,-,-
2023/08/31,17:42,-1.679,-1.607,-,-
2023/08/31,17:48,-1.711,-1.633,-,-
2023/08/31,17:54,-1.742,-1.661,-,-
2023/08/31,18:00,-1.77,-1.682,-,-
2023/08/31,18:06,-1.796,-1.71,-,-
2023/08/31,18:12,-1.818,-1.74,-,-
2023/08/31,18:18,-1.839,-1.766,-,-
2023/08/31,18:24,-1.856,-1.791,-,-
2023/08/31,18:30,-1.87,-1.808,-,-
2023/08/31,18:36,-1.882,-1.814,-,-
2023/08/31,18:42,-1.89,-1.816,-,-
2023/08/31,18:48,-1.895,-1.825,-,-
2023/08/31,18:54,-1.897,-1.835,-,-
2023/08/31,19:00,-1.896,-1.838,-,-
2023/08/31,19:06,-1.891,-1.836,-,-
2023/08/31,19:12,-1.883,-1.831,-,-
2023/08/31,19:18,-1.872,-1.819,-,-
2023/08/31,19:24,-1.858,-1.793,-,-
2023/08/31,19:30,-1.841,-1.76,-,-
2023/08/31,19:36,-1.82,-1.726,-,-
2023/08/31,19:42,-1.796,-1.686,-,-
2023/08/31,19:48,-1.769,-1.671,-,-
2023/08/31,19:54,-1.74,-1.656,-,-
2023/08/31,20:00,-1.707,-1.618,-,-
2023/08/31,20:06,-1.672,-1.577,-,-
2023/08/31,20:12,-1.634,-1.53,-,-
2023/08/31,20:18,-1.593,-1.486,-,-
2023/08/31,20:24,-1.551,-1.435,-,-
2023/08/31,20:30,-1.506,-1.391,-,-
2023/08/31,20:36,-1.458,-1.341,-,-
2023/08/31,20:42,-1.409,-1.283,-,-
2023/08/31,20:48,-1.359,-1.228,-,-
2023/08/31,20:54,-1.307,-1.165,-,-
2023/08/31,21:00,-1.253,-1.097,-,-
2023/08/31,21:06,-1.198,-1.03,-,-
2023/08/31,21:12,-1.143,-0.961,-,-
2023/08/31,21:18,-1.086,-0.898,-,-
2023/08/31,21:24,-1.03,-0.834,-,-
2023/08/31,21:30,-0.972,-0.774,-,-
2023/08/31,21:36,-0.915,-0.713,-,-
2023/08/31,21:42,-0.857,-0.653,-,-
2023/08/31,21:48,-0.8,-0.584,-,-
2023/08/31,21:54,-0.743,-0.527,-,-
2023/08/31,22:00,-0.687,-0.481,-,-
2023/08/31,22:06,-0.632,-0.412,-,-
2023/08/31,22:12,-0.577,-0.354,-,-
2023/08/31,22:18,-0.523,-0.291,-,-
2023/08/31,22:24,-0.471,-0.233,-,-
2023/08/31,22:30,-0.419,-0.171,-,-
2023/08/31,22:36,-0.369,-0.104,-,-
2023/08/31,22:42,-0.321,-0.046,-,-
2023/08/31,22:48,-0.274,-0.001,-,-
2023/08/31,22:54,-0.228,0.044,-,-
2023/08/31,23:00,-0.184,0.094,-,-
2023/08/31,23:06,-0.142,0.134,-,-
2023/08/31,23:12,-0.102,0.176,-,-
2023/08/31,23:18,-0.063,0.216,-,-
2023/08/31,23:24,-0.026,0.254,-,-
2023/08/31,23:30,0.009,0.29,-,-
2023/08/31,23:36,0.043,0.318,-,-
2023/08/31,23:42,0.074,0.352,-,-
2023/08/31,23:48,0.104,0.387,-,-
2023/08/31,23:54,0.132,0.419,-,-
2023/09/01,00:00,0.158,0.439,-,-
2023/09/01,00:06,0.182,0.458,-,-
2023/09/01,00:12,0.204,0.489,-,-
2023/09/01,00:18,0.225,0.511,-,-
2023/09/01,00:24,0.243,0.54,-,-
2023/09/01,00:30,0.26,0.565,-,-
2023/09/01,00:36,0.275,0.576,-,-
2023/09/01,00:42,0.287,0.587,-,-
2023/09/01,00:48,0.298,0.601,-,-
2023/09/01,00:54,0.307,0.604,-,-
2023/09/01,01:00,0.313,0.607,-,-
2023/09/01,01:06,0.318,0.605,-,-
2023/09/01,01:12,0.32,0.6,-,-
2023/09/01,01:18,0.32,0.603,-,-
2023/09/01,01:24,0.318,0.604,-,-
2023/09/01,01:30,0.314,0.599,-,-
2023/09/01,01:36,0.308,0.596,-,-
2023/09/01,01:42,0.299,0.586,-,-
2023/09/01,01:48,0.288,0.566,-,-
2023/09/01,01:54,0.275,0.556,-,-
2023/09/01,02:00,0.259,0.537,-,-
2023/09/01,02:06,0.242,0.521,-,-
2023/09/01,02:12,0.221,0.507,-,-
2023/09/01,02:18,0.199,0.487,-,-
2023/09/01,02:24,0.174,0.46,-,-
2023/09/01,02:30,0.147,0.426,-,-
2023/09/01,02:36,0.118,0.389,-,-
2023/09/01,02:42,0.087,0.353,-,-
2023/09/01,02:48,0.054,0.314,-,-
2023/09/01,02:54,0.018,0.277,-,-
2023/09/01,03:00,-0.019,0.238,-,-
2023/09/01,03:06,-0.058,0.201,-,-
2023/09/01,03:12,-0.099,0.161,-,-
2023/09/01,03:18,-0.142,0.119,-,-
2023/09/01,03:24,-0.187,0.076,-,-
2023/09/01,03:30,-0.233,0.033,-,-
2023/09/01,03:36,-0.281,-0.01,-,-
2023/09/01,03:42,-0.33,-0.055,-,-
2023/09/01,03:48,-0.38,-0.095,-,-
2023/09/01,03:54,-0.431,-0.139,-,-
2023/09/01,04:00,-0.484,-0.188,-,-
2023/09/01,04:06,-0.537,-0.24,-,-
2023/09/01,04:12,-0.591,-0.288,-,-
2023/09/01,04:18,-0.646,-0.337,-,-
2023/09/01,04:24,-0.702,-0.389,-,-
2023/09/01,04:30,-0.757,-0.439,-,-
2023/09/01,04:36,-0.814,-0.492,-,-
2023/09/01,04:42,-0.87,-0.543,-,-
2023/09/01,04:48,-0.926,-0.592,-,-
2023/09/01,04:54,-0.982,-0.642,-,-
2023/09/01,05:00,-1.038,-0.695,-,-
2023/09/01,05:06,-1.094,-0.744,-,-
2023/09/01,05:12,-1.148,-0.791,-,-
2023/09/01,05:18,-1.202,-0.837,-,-
2023/09/01,05:24,-1.256,-0.884,-,-
2023/09/01,05:30,-1.308,-0.929,-,-
2023/09/01,05:36,-1.359,-0.979,-,-
2023/09/01,05:42,-1.408,-1.026,-,-
2023/09/01,05:48,-1.456,-1.081,-,-
2023/09/01,05:54,-1.502,-1.124,-,-
2023/09/01,06:00,-1.546,-1.172,-,-
2023/09/01,06:06,-1.589,-1.209,-,-
2023/09/01,06:12,-1.629,-1.25,-,-
2023/09/01,06:18,-1.666,-1.292,-,-
2023/09/01,06:24,-1.702,-1.331,-,-
2023/09/01,06:30,-1.735,-1.369,-,-
2023/09/01,06:36,-1.765,-1.406,-,-
2023/09/01,06:42,-1.792,-1.444,-,-
2023/09/01,06:48,-1.816,-1.476,-,-
2023/09/01,06:54,-1.837,-1.499,-,-
2023/09/01,07:00,-1.855,-1.527,-,-
2023/09/01,07:06,-1.87,-1.542,-,-
2023/09/01,07:12,-1.882,-1.561,-,-
2023/09/01,07:18,-1.89,-1.573,-,-
2023/09/01,07:24,-1.895,-1.586,-,-
2023/09/01,07:30,-1.896,-1.591,-,-
2023/09/01,07:36,-1.895,-1.593,-,-
2023/09/01,07:42,-1.889,-1.591,-,-
2023/09/01,07:48,-1.88,-1.58,-,-
2023/09/01,07:54,-1.868,-1.567,-,-
2023/09/01,08:00,-1.852,-1.551,-,-
2023/09/01,08:06,-1.834,-1.52,-,-
2023/09/01,08:12,-1.811,-1.495,-,-
2023/09/01,08:18,-1.786,-1.49,-,-
2023/09/01,08:24,-1.758,-1.441,-,-
2023/09/01,08:30,-1.726,-1.403,-,-
2023/09/01,08:36,-1.692,-1.359,-,-
2023/09/01,08:42,-1.655,-1.327,-,-
2023/09/01,08:48,-1.615,-1.277,-,-
2023/09/01,08:54,-1.574,-1.236,-,-
2023/09/01,09:00,-1.529,-1.197,-,-
2023/09/01,09:06,-1.483,-1.142,-,-
2023/09/01,09:12,-1.435,-1.098,-,-
2023/09/01,09:18,-1.385,-1.039,-,-
2023/09/01,09:24,-1.334,-0.989,-,-
2023/09/01,09:30,-1.281,-0.936,-,-
2023/09/01,09:36,-1.228,-0.886,-,-
2023/09/01,09:42,-1.173,-0.832,-,-
2023/09/01,09:48,-1.118,-0.779,-,-
2023/09/01,09:54,-1.063,-0.725,-,-
2023/09/01,10:00,-1.007,-0.664,-,-
2023/09/01,10:06,-0.951,-0.605,-,-
2023/09/01,10:12,-0.895,-0.545,-,-
2023/09/01,10:18,-0.84,-0.492,-,-
2023/09/01,10:24,-0.785,-0.439,-,-
2023/09/01,10:30,-0.731,-0.381,-,-
2023/09/01,10:36,-0.678,-0.332,-,-
2023/09/01,10:42,-0.626,-0.283,-,-
2023/09/01,10:48,-0.574,-0.231,-,-
2023/09/01,10:54,-0.525,-0.182,-,-
2023/09/01,11:00,-0.476,-0.138,-,-
2023/09/01,11:06,-0.429,-0.092,-,-
2023/09/01,11:12,-0.383,-0.056,-,-
2023/09/01,11:18,-0.339,-0.017,-,-
2023/09/01,11:24,-0.297,0.016,-,-
2023/09/01,11:30,-0.256,0.05,-,-
2023/09/01,11:36,-0.217,0.086,-,-
2023/09/01,11:42,-0.18,0.124,-,-
2023/09/01,11:48,-0.144,0.149,-,-
2023/09/01,11:54,-0.111,0.182,-,-
2023/09/01,12:00,-0.079,0.211,-,-
2023/09/01,12:06,-0.049,0.234,-,-
2023/09/01,12:12,-0.021,0.255,-,-
2023/09/01,12:18,0.005,0.273,-,-
2023/09/01,12:24,0.03,0.292,-,-
2023/09/01,12:30,0.052,0.314,-,-
2023/09/01,12:36,0.073,0.335,-,-
2023/09/01,12:42,0.092,0.365,-,-
2023/09/01,12:48,0.109,0.393,-,-
2023/09/01,12:54,0.124,0.414,-,-
2023/09/01,13:00,0.138,0.432,-,-
2023/09/01,13:06,0.149,0.436,-,-
2023/09/01,13:12,0.158,0.465,-,-
2023/09/01,13:18,0.166,0.472,-,-
2023/09/01,13:24,0.171,0.474,-,-
2023/09/01,13:30,0.175,0.475,-,-
2023/09/01,13:36,0.176,0.475,-,-
2023/09/01,13:42,0.175,0.474,-,-
2023/09/01,13:48,0.173,0.47,-,-
2023/09/01,13:54,0.168,0.465,-,-
2023/09/01,14:00,0.161,0.465,-,-
2023/09/01,14:06,0.152,0.471,-,-
2023/09/01,14:12,0.141,0.466,-,-
2023/09/01,14:18,0.127,0.451,-,-
2023/09/01,14:24,0.112,0.43,-,-
2023/09/01,14:30,0.094,0.428,-,-
2023/09/01,14:36,0.074,0.406,-,-
2023/09/01,14:42,0.052,0.377,-,-
2023/09/01,14:48,0.028,0.341,-,-
2023/09/01,14:54,0.002,0.307,-,-
2023/09/01,15:00,-0.027,0.266,-,-
2023/09/01,15:06,-0.057,0.238,-,-
2023/09/01,15:12,-0.089,0.205,-,-
2023/09/01,15:18,-0.123,0.171,-,-
2023/09/01,15:24,-0.159,0.141,-,-
2023/09/01,15:30,-0.196,0.104,-,-
2023/09/01,15:36,-0.235,0.065,-,-
2023/09/01,15:42,-0.276,0.024,-,-
2023/09/01,15:48,-0.318,-0.015,-,-
2023/09/01,15:54,-0.362,-0.048,-,-
2023/09/01,16:00,-0.407,-0.09,-,-
2023/09/01,16:06,-0.453,-0.128,-,-
2023/09/01,16:12,-0.5,-0.167,-,-
2023/09/01,16:18,-0.548,-0.203,-,-
2023/09/01,16:24,-0.597,-0.249,-,-
2023/09/01,16:30,-0.647,-0.295,-,-
2023/09/01,16:36,-0.698,-0.337,-,-
2023/09/01,16:42,-0.749,-0.388,-,-
2023/09/01,16:48,-0.8,-0.437,-,-
2023/09/01,16:54,-0.852,-0.487,-,-
2023/09/01,17:00,-0.904,-0.534,-,-
2023/09/01,17:06,-0.956,-0.58,-,-
2023/09/01,17:12,-1.008,-0.629,-,-
2023/09/01,17:18,-1.059,-0.68,-,-
2023/09/01,17:24,-1.111,-0.729,-,-
2023/09/01,17:30,-1.161,-0.778,-,-
2023/09/01,17:36,-1.212,-0.824,-,-
2023/09/01,17:42,-1.261,-0.869,-,-
2023/09/01,17:48,-1.309,-0.91,-,-
2023/09/01,17:54,-1.357,-0.957,-,-
2023/09/01,18:00,-1.403,-1.001,-,-
2023/09/01,18:06,-1.448,-1.045,-,-
2023/09/01,18:12,-1.491,-1.089,-,-
2023/09/01,18:18,-1.533,-1.133,-,-
2023/09/01,18:24,-1.573,-1.174,-,-
2023/09/01,18:30,-1.611,-1.216,-,-
2023/09/01,18:36,-1.647,-1.256,-,-
2023/09/01,18:42,-1.68,-1.299,-,-
2023/09/01,18:48,-1.712,-1.334,-,-
2023/09/01,18:54,-1.74,-1.366,-,-
2023/09/01,19:00,-1.767,-1.401,-,-
2023/09/01,19:06,-1.79,-1.427,-,-
2023/09/01,19:12,-1.811,-1.454,-,-
2023/09/01,19:18,-1.829,-1.48,-,-
2023/09/01,19:24,-1.844,-1.508,-,-
2023/09/01,19:30,-1.856,-1.526,-,-
2023/09/01,19:36,-1.865,-1.541,-,-
2023/09/01,19:42,-1.87,-1.554,-,-
2023/09/01,19:48,-1.873,-1.567,-,-
2023/09/01,19:54,-1.872,-1.567,-,-
2023/09/01,20:00,-1.867,-1.579,-,-
2023/09/01,20:06,-1.86,-1.571,-,-
2023/09/01,20:12,-1.849,-1.569,-,-
2023/09/01,20:18,-1.835,-1.561,-,-
2023/09/01,20:24,-1.818,-1.548,-,-
2023/09/01,20:30,-1.798,-1.531,-,-
2023/09/01,20:36,-1.774,-1.513,-,-
2023/09/01,20:42,-1.748,-1.495,-,-
2023/09/01,20:48,-1.718,-1.472,-,-
2023/09/01,20:54,-1.686,-1.437,-,-
2023/09/01,21:00,-1.651,-1.397,-,-
2023/09/01,21:06,-1.613,-1.351,-,-
2023/09/01,21:12,-1.573,-1.307,-,-
2023/09/01,21:18,-1.53,-1.258,-,-
2023/09/01,21:24,-1.486,-1.215,-,-
2023/09/01,21:30,-1.439,-1.159,-,-
2023/09/01,21:36,-1.391,-1.109,-,-
2023/09/01,21:42,-1.341,-1.056,-,-
2023/09/01,21:48,-1.29,-0.995,-,-
2023/09/01,21:54,-1.237,-0.942,-,-
2023/09/01,22:00,-1.183,-0.887,-,-
2023/09/01,22:06,-1.129,-0.828,-,-
2023/09/01,22:12,-1.074,-0.766,-,-
2023/09/01,22:18,-1.018,-0.711,-,-
2023/09/01,22:24,-0.963,-0.642,-,-
2023/09/01,22:30,-0.907,-0.578,-,-
2023/09/01,22:36,-0.851,-0.515,-,-
2023/09/01,22:42,-0.796,-0.458,-,-
2023/09/01,22:48,-0.741,-0.404,-,-
2023/09/01,22:54,-0.687,-0.344,-,-
2023/09/01,23:00,-0.634,-0.281,-,-
2023/09/01,23:06,-0.581,-0.225,-,-
2023/09/01,23:12,-0.53,-0.169,-,-
2023/09/01,23:18,-0.48,-0.115,-,-
2023/09/01,23:24,-0.431,-0.066,-,-
2023/09/01,23:30,-0.383,-0.017,-,-
2023/09/01,23:36,-0.337,0.018,-,-
2023/09/01,23:42,-0.292,0.069,-,-
2023/09/01,23:48,-0.249,0.106,-,-
2023/09/01,23:54,-0.208,0.149,-,-
2023/09/02,00:00,-0.168,0.171,-,-
2023/09/02,00:06,-0.13,0.202,-,-
2023/09/02,00:12,-0.093,0.237,-,-
2023/09/02,00:18,-0.058,0.262,-,-
2023/09/02,00:24,-0.025,0.288,-,-
2023/09/02,00:30,0.006,0.315,-,-
2023/09/02,00:36,0.036,0.334,-,-
2023/09/02,00:42,0.064,0.36,-,-
2023/09/02,00:48,0.09,0.386,-,-
2023/09/02,00:54,0.115,0.402,-,-
2023/09/02,01:00,0.137,0.422,-,-
2023/09/02,01:06,0.158,0.441,-,-
2023/09/02,01:12,0.177,0.462,-,-
2023/09/02,01:18,0.194,0.479,-,-
2023/09/02,01:24,0.21,0.495,-,-
2023/09/02,01:30,0.223,0.506,-,-
2023/09/02,01:36,0.234,0.523,-,-
2023/09/02,01:42,0.244,0.527,-,-
2023/09/02,01:48,0.252,0.531,-,-
2023/09/02,01:54,0.257,0.532,-,-
2023/09/02,02:00,0.26,0.532,-,-
2023/09/02,02:06,0.262,0.532,-,-
2023/09/02,02:12,0.261,0.53,-,-
2023/09/02,02:18,0.258,0.535,-,-
2023/09/02,02:24,0.252,0.532,-,-
2023/09/02,02:30,0.245,0.536,-,-
2023/09/02,02:36,0.235,0.519,-,-
2023/09/02,02:42,0.223,0.506,-,-
2023/09/02,02:48,0.208,0.493,-,-
2023/09/02,02:54,0.191,0.467,-,-
2023/09/02,03:00,0.172,0.451,-,-
2023/09/02,03:06,0.151,0.424,-,-
2023/09/02,03:12,0.127,0.397,-,-
2023/09/02,03:18,0.101,0.368,-,-
2023/09/02,03:24,0.073,0.345,-,-
2023/09/02,03:30,0.043,0.323,-,-
2023/09/02,03:36,0.01,0.293,-,-
2023/09/02,03:42,-0.024,0.26,-,-
2023/09/02,03:48,-0.06,0.23,-,-
2023/09/02,03:54,-0.099,0.196,-,-
2023/09/02,04:00,-0.139,0.161,-,-
2023/09/02,04:06,-0.181,0.115,-,-
2023/09/02,04:12,-0.225,0.073,-,-
2023/09/02,04:18,-0.27,0.034,-,-
2023/09/02,04:24,-0.316,-0.004,-,-
2023/09/02,04:30,-0.365,-0.048,-,-
2023/09/02,04:36,-0.414,-0.092,-,-
2023/09/02,04:42,-0.464,-0.13,-,-
2023/09/02,04:48,-0.516,-0.173,-,-
2023/09/02,04:54,-0.568,-0.217,-,-
2023/09/02,05:00,-0.621,-0.261,-,-
2023/09/02,05:06,-0.675,-0.309,-,-
2023/09/02,05:12,-0.73,-0.358,-,-
2023/09/02,05:18,-0.784,-0.406,-,-
2023/09/02,05:24,-0.839,-0.453,-,-
2023/09/02,05:30,-0.895,-0.501,-,-
2023/09/02,05:36,-0.95,-0.549,-,-
2023/09/02,05:42,-1.005,-0.595,-,-
2023/09/02,05:48,-1.06,-0.647,-,-
2023/09/02,05:54,-1.114,-0.698,-,-
2023/09/02,06:00,-1.168,-0.75,-,-
2023/09/02,06:06,-1.221,-0.805,-,-
2023/09/02,06:12,-1.273,-0.851,-,-
2023/09/02,06:18,-1.324,-0.901,-,-
2023/09/02,06:24,-1.374,-0.948,-,-
2023/09/02,06:30,-1.422,-0.993,-,-
2023/09/02,06:36,-1.469,-1.037,-,-
2023/09/02,06:42,-1.515,-1.08,-,-
2023/09/02,06:48,-1.558,-1.129,-,-
2023/09/02,06:54,-1.6,-1.171,-,-
2023/09/02,07:00,-1.639,-1.217,-,-
2023/09/02,07:06,-1.676,-1.254,-,-
2023/09/02,07:12,-1.711,-1.292,-,-
2023/09/02,07:18,-1.743,-1.323,-,-
2023/09/02,07:24,-1.772,-1.361,-,-
2023/09/02,07:30,-1.799,-1.392,-,-
2023/09/02,07:36,-1.823,-1.425,-,-
2023/09/02,07:42,-1.843,-1.455,-,-
2023/09/02,07:48,-1.861,-1.486,-,-
2023/09/02,07:54,-1.875,-1.504,-,-
2023/09/02,08:00,-1.886,-1.532,-,-
2023/09/02,08:06,-1.894,-1.548,-,-
2023/09/02,08:12,-1.899,-1.567,-,-
2023/09/02,08:18,-1.9,-1.574,-,-
2023/09/02,08:24,-1.898,-1.581,-,-
2023/09/02,08:30,-1.892,-1.576,-,-
2023/09/02,08:36,-1.883,-1.573,-,-
2023/09/02,08:42,-1.87,-1.553,-,-
2023/09/02,08:48,-1.854,-1.571,-,-
2023/09/02,08:54,-1.835,-1.562,-,-
2023/09/02,09:00,-1.812,-1.542,-,-
2023/09/02,09:06,-1.787,-1.525,-,-
2023/09/02,09:12,-1.758,-1.495,-,-
2023/09/02,09:18,-1.726,-1.468,-,-
2023/09/02,09:24,-1.692,-1.426,-,-
2023/09/02,09:30,-1.655,-1.382,-,-
2023/09/02,09:36,-1.615,-1.344,-,-
2023/09/02,09:42,-1.573,-1.292,-,-
2023/09/02,09:48,-1.529,-1.248,-,-
2023/09/02,09:54,-1.483,-1.195,-,-
2023/09/02,10:00,-1.434,-1.156,-,-
2023/09/02,10:06,-1.385,-1.096,-,-
2023/09/02,10:12,-1.333,-1.04,-,-
2023/09/02,10:18,-1.281,-0.988,-,-
2023/09/02,10:24,-1.227,-0.942,-,-
2023/09/02,10:30,-1.173,-0.893,-,-
2023/09/02,10:36,-1.118,-0.844,-,-
2023/09/02,10:42,-1.063,-0.792,-,-
2023/09/02,10:48,-1.007,-0.736,-,-
2023/09/02,10:54,-0.951,-0.678,-,-
2023/09/02,11:00,-0.896,-0.616,-,-
2023/09/02,11:06,-0.841,-0.556,-,-
2023/09/02,11:12,-0.786,-0.506,-,-
2023/09/02,11:18,-0.732,-0.456,-,-
2023/09/02,11:24,-0.679,-0.399,-,-
2023/09/02,11:30,-0.626,-0.35,-,-
2023/09/02,11:36,-0.575,-0.297,-,-
2023/09/02,11:42,-0.525,-0.245,-,-
2023/09/02,11:48,-0.477,-0.197,-,-
2023/09/02,11:54,-0.429,-0.161,-,-
2023/09/02,12:00,-0.383,-0.113,-,-
2023/09/02,12:06,-0.339,-0.078,-,-
2023/09/02,12:12,-0.296,-0.036,-,-
2023/09/02,12:18,-0.255,0.006,-,-
2023/09/02,12:24,-0.216,0.046,-,-
2023/09/02,12:30,-0.178,0.086,-,-
2023/09/02,12:36,-0.142,0.124,-,-
2023/09/02,12:42,-0.107,0.157,-,-
2023/09/02,12:48,-0.075,0.185,-,-
2023/09/02,12:54,-0.044,0.212,-,-
2023/09/02,13:00,-0.014,0.237,-,-
2023/09/02,13:06,0.013,0.259,-,-
2023/09/02,13:12,0.039,0.285,-,-
2023/09/02,13:18,0.063,0.305,-,-
2023/09/02,13:24,0.085,0.328,-,-
2023/09/02,13:30,0.106,0.349,-,-
2023/09/02,13:36,0.124,0.381,-,-
2023/09/02,13:42,0.141,0.396,-,-
2023/09/02,13:48,0.156,0.417,-,-
2023/09/02,13:54,0.169,0.436,-,-
2023/09/02,14:00,0.181,0.444,-,-
2023/09/02,14:06,0.19,0.455,-,-
2023/09/02,14:12,0.198,0.462,-,-
2023/09/02,14:18,0.203,0.464,-,-
2023/09/02,14:24,0.207,0.478,-,-
2023/09/02,14:30,0.208,0.485,-,-
2023/09/02,14:36,0.208,0.484,-,-
2023/09/02,14:42,0.205,0.484,-,-
2023/09/02,14:48,0.2,0.481,-,-
2023/09/02,14:54,0.194,0.479,-,-
2023/09/02,15:00,0.185,0.468,-,-
2023/09/02,15:06,0.173,0.45,-,-
2023/09/02,15:12,0.16,0.438,-,-
2023/09/02,15:18,0.145,0.422,-,-
2023/09/02,15:24,0.127,0.396,-,-
2023/09/02,15:30,0.107,0.365,-,-
2023/09/02,15:36,0.085,0.342,-,-
2023/09/02,15:42,0.061,0.319,-,-
2023/09/02,15:48,0.035,0.291,-,-
2023/09/02,15:54,0.007,0.266,-,-
2023/09/02,16:00,-0.023,0.239,-,-
2023/09/02,16:06,-0.055,0.208,-,-
2023/09/02,16:12,-0.088,0.171,-,-
2023/09/02,16:18,-0.124,0.136,-,-
2023/09/02,16:24,-0.161,0.1,-,-
2023/09/02,16:30,-0.2,0.067,-,-
2023/09/02,16:36,-0.24,0.03,-,-
2023/09/02,16:42,-0.282,-0.017,-,-
2023/09/02,16:48,-0.325,-0.052,-,-
2023/09/02,16:54,-0.369,-0.092,-,-
2023/09/02,17:00,-0.415,-0.135,-,-
2023/09/02,17:06,-0.461,-0.176,-,-
2023/09/02,17:12,-0.509,-0.218,-,-
2023/09/02,17:18,-0.557,-0.262,-,-
2023/09/02,17:24,-0.606,-0.311,-,-
2023/09/02,17:30,-0.656,-0.36,-,-
2023/09/02,17:36,-0.706,-0.405,-,-
2023/09/02,17:42,-0.756,-0.454,-,-
