Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2024/07/08,03:48,-0.196,0.455,-,0.477
2024/07/08,03:54,-0.203,0.455,-,0.463
2024/07/08,04:00,-0.21,0.454,-,0.452
2024/07/08,04:06,-0.217,0.453,-,0.444
2024/07/08,04:12,-0.224,0.451,-,0.438
2024/07/08,04:18,-0.232,0.446,-,0.431
2024/07/08,04:24,-0.239,0.44,-,0.423
2024/07/08,04:30,-0.247,0.436,-,0.413
2024/07/08,04:36,-0.255,0.428,-,0.409
2024/07/08,04:42,-0.262,0.424,-,0.404
2024/07/08,04:48,-0.27,0.419,-,0.395
2024/07/08,04:54,-0.278,0.415,-,0.384
2024/07/08,05:00,-0.287,0.412,-,0.374
2024/07/08,05:06,-0.295,0.407,-,0.365
2024/07/08,05:12,-0.303,0.403,-,0.356
2024/07/08,05:18,-0.312,0.399,-,0.346
2024/07/08,05:24,-0.32,0.392,-,0.334
2024/07/08,05:30,-0.328,0.386,-,0.322
2024/07/08,05:36,-0.337,0.378,-,0.315
2024/07/08,05:42,-0.346,0.369,-,0.31
2024/07/08,05:48,-0.354,0.359,-,0.304
2024/07/08,05:54,-0.363,0.351,-,0.299
2024/07/08,06:00,-0.371,0.343,-,0.298
2024/07/08,06:06,-0.38,0.336,-,0.301
2024/07/08,06:12,-0.388,0.331,-,0.305
2024/07/08,06:18,-0.397,0.326,-,0.31
2024/07/08,06:24,-0.405,0.323,-,0.314
2024/07/08,06:30,-0.414,0.323,-,0.315
2024/07/08,06:36,-0.422,0.324,-,0.322
2024/07/08,06:42,-0.431,0.325,-,0.327
2024/07/08,06:48,-0.439,0.329,-,0.33
2024/07/08,06:54,-0.447,0.332,-,0.332
2024/07/08,07:00,-0.455,0.335,-,0.333
2024/07/08,07:06,-0.464,0.342,-,0.335
2024/07/08,07:12,-0.472,0.348,-,0.337
2024/07/08,07:18,-0.48,0.357,-,0.339
2024/07/08,07:24,-0.487,0.366,-,0.339
2024/07/08,07:30,-0.495,0.377,-,0.337
2024/07/08,07:36,-0.503,0.387,-,0.339
2024/07/08,07:42,-0.51,0.4,-,0.342
2024/07/08,07:48,-0.518,0.414,-,0.345
2024/07/08,07:54,-0.525,0.427,-,0.347
2024/07/08,08:00,-0.532,0.443,-,0.349
2024/07/08,08:06,-0.539,0.455,-,0.355
2024/07/08,08:12,-0.545,0.467,-,0.361
2024/07/08,08:18,-0.552,0.477,-,0.368
2024/07/08,08:24,-0.558,0.485,-,0.373
2024/07/08,08:30,-0.564,0.492,-,0.376
2024/07/08,08:36,-0.569,0.494,-,0.385
2024/07/08,08:42,-0.575,0.498,-,0.392
2024/07/08,08:48,-0.58,0.499,-,0.398
2024/07/08,08:54,-0.585,0.497,-,0.402
2024/07/08,09:00,-0.589,0.489,-,0.403
2024/07/08,09:06,-0.594,0.484,-,0.404
2024/07/08,09:12,-0.597,0.475,-,0.405
2024/07/08,09:18,-0.601,0.47,-,0.404
2024/07/08,09:24,-0.604,0.468,-,0.4
2024/07/08,09:30,-0.607,0.468,-,0.394
2024/07/08,09:36,-0.609,0.472,-,0.395
2024/07/08,09:42,-0.611,0.482,-,0.393
2024/07/08,09:48,-0.613,0.498,-,0.391
2024/07/08,09:54,-0.614,0.531,-,0.388
2024/07/08,10:00,-0.615,0.561,-,0.386
2024/07/08,10:06,-0.616,0.601,-,0.387
2024/07/08,10:12,-0.616,0.663,-,0.391
2024/07/08,10:18,-0.615,0.714,-,0.397
2024/07/08,10:24,-0.614,0.757,-,0.405
2024/07/08,10:30,-0.613,0.818,-,0.415
2024/07/08,10:36,-0.611,0.863,-,0.438
2024/07/08,10:42,-0.609,0.921,-,0.46
2024/07/08,10:48,-0.606,0.974,-,0.481
2024/07/08,10:54,-0.603,1.023,-,0.502
2024/07/08,11:00,-0.6,1.082,-,0.523
2024/07/08,11:06,-0.596,1.157,-,0.545
2024/07/08,11:12,-0.591,1.218,-,0.569
2024/07/08,11:18,-0.586,1.288,-,0.588
2024/07/08,11:24,-0.581,1.347,-,0.604
2024/07/08,11:30,-0.575,1.406,-,0.62
2024/07/08,11:36,-0.569,1.465,-,0.651
2024/07/08,11:42,-0.563,1.525,-,0.674
2024/07/08,11:48,-0.556,1.58,-,0.681
2024/07/08,11:54,-0.549,1.643,-,0.681
2024/07/08,12:00,-0.541,1.703,-,0.681
2024/07/08,12:06,-0.533,1.76,-,0.68
2024/07/08,12:12,-0.525,1.812,-,0.68
2024/07/08,12:18,-0.516,1.862,-,0.674
2024/07/08,12:24,-0.507,1.904,-,0.674
2024/07/08,12:30,-0.498,1.944,-,0.68
2024/07/08,12:36,-0.488,1.989,-,0.733
2024/07/08,12:42,-0.478,2.018,-,0.782
2024/07/08,12:48,-0.468,2.052,-,0.796
2024/07/08,12:54,-0.458,2.071,-,0.812
2024/07/08,13:00,-0.447,2.091,-,0.855
2024/07/08,13:06,-0.436,2.119,-,0.899
2024/07/08,13:12,-0.425,2.136,-,0.957
2024/07/08,13:18,-0.414,2.173,-,1.02
2024/07/08,13:24,-0.403,2.202,-,1.104
2024/07/08,13:30,-0.391,2.24,-,1.192
2024/07/08,13:36,-0.38,2.288,-,1.327
2024/07/08,13:42,-0.368,2.329,-,1.416
2024/07/08,13:48,-0.357,2.37,-,1.484
2024/07/08,13:54,-0.345,2.419,-,1.564
2024/07/08,14:00,-0.334,2.449,-,1.662
2024/07/08,14:06,-0.322,2.488,-,1.748
2024/07/08,14:12,-0.31,2.517,-,1.82
2024/07/08,14:18,-0.299,2.547,-,1.912
2024/07/08,14:24,-0.287,2.568,-,2.004
2024/07/08,14:30,-0.276,2.594,-,2.061
2024/07/08,14:36,-0.265,2.608,-,2.162
2024/07/08,14:42,-0.254,2.631,-,2.171
2024/07/08,14:48,-0.243,2.644,-,2.19
2024/07/08,14:54,-0.232,2.663,-,2.212
2024/07/08,15:00,-0.221,2.67,-,2.228
2024/07/08,15:06,-0.211,2.671,-,2.271
2024/07/08,15:12,-0.2,2.676,-,2.246
2024/07/08,15:18,-0.19,2.679,-,2.235
2024/07/08,15:24,-0.18,2.684,-,2.226
2024/07/08,15:30,-0.171,2.69,-,2.198
2024/07/08,15:36,-0.162,2.685,-,2.267
2024/07/08,15:42,-0.153,2.683,-,2.198
2024/07/08,15:48,-0.144,2.664,-,2.142
2024/07/08,15:54,-0.135,2.655,-,2.089
2024/07/08,16:00,-0.127,2.632,-,2.062
2024/07/08,16:06,-0.119,2.615,-,2.017
2024/07/08,16:12,-0.111,2.615,-,1.93
2024/07/08,16:18,-0.104,2.583,-,1.896
2024/07/08,16:24,-0.097,2.573,-,1.878
2024/07/08,16:30,-0.09,2.564,-,1.853
2024/07/08,16:36,-0.084,2.545,-,1.922
2024/07/08,16:42,-0.077,2.533,-,1.88
2024/07/08,16:48,-0.071,2.512,-,1.87
2024/07/08,16:54,-0.066,2.499,-,1.874
2024/07/08,17:00,-0.06,2.474,-,1.885
2024/07/08,17:06,-0.055,2.458,-,1.89
2024/07/08,17:12,-0.05,2.429,-,1.874
2024/07/08,17:18,-0.046,2.406,-,1.918
2024/07/08,17:24,-0.041,2.386,-,1.952
2024/07/08,17:30,-0.037,2.362,-,1.951
2024/07/08,17:36,-0.033,2.335,-,2.033
2024/07/08,17:42,-0.03,2.313,-,2.024
2024/07/08,17:48,-0.026,2.289,-,2.013
2024/07/08,17:54,-0.023,2.265,-,2.009
2024/07/08,18:00,-0.02,2.241,-,2.003
2024/07/08,18:06,-0.017,2.219,-,1.988
2024/07/08,18:12,-0.015,2.194,-,1.952
2024/07/08,18:18,-0.013,2.178,-,1.938
2024/07/08,18:24,-0.01,2.155,-,1.925
2024/07/08,18:30,-0.008,2.132,-,1.877
2024/07/08,18:36,-0.007,2.112,-,1.823
2024/07/08,18:42,-0.005,2.084,-,1.768
2024/07/08,18:48,-0.004,2.057,-,1.728
2024/07/08,18:54,-0.002,2.029,-,1.706
2024/07/08,19:00,-0.001,2.009,-,1.654
2024/07/08,19:06,-,1.986,-,1.593
2024/07/08,19:12,0.001,1.967,-,1.549
2024/07/08,19:18,0.001,1.942,-,1.496
2024/07/08,19:24,0.002,1.91,-,1.464
2024/07/08,19:30,0.002,1.893,-,1.417
2024/07/08,19:36,0.003,1.873,-,1.377
2024/07/08,19:42,0.003,1.844,-,1.37
2024/07/08,19:48,0.003,1.826,-,1.394
2024/07/08,19:54,0.003,1.818,-,1.456
2024/07/08,20:00,0.003,1.783,-,1.492
2024/07/08,20:06,0.003,1.773,-,1.519
2024/07/08,20:12,0.002,1.757,-,1.549
2024/07/08,20:18,0.002,1.735,-,1.569
2024/07/08,20:24,0.002,1.726,-,1.59
2024/07/08,20:30,0.001,1.706,-,1.594
2024/07/08,20:36,-,1.699,-,1.599
2024/07/08,20:42,-,1.665,-,1.61
2024/07/08,20:48,-0.001,1.655,-,1.602
2024/07/08,20:54,-0.002,1.631,-,1.576
2024/07/08,21:00,-0.003,1.608,-,1.549
2024/07/08,21:06,-0.004,1.586,-,1.524
2024/07/08,21:12,-0.005,1.551,-,1.484
2024/07/08,21:18,-0.006,1.529,-,1.439
2024/07/08,21:24,-0.007,1.515,-,1.408
2024/07/08,21:30,-0.008,1.481,-,1.37
2024/07/08,21:36,-0.009,1.461,-,1.35
2024/07/08,21:42,-0.011,1.444,-,1.329
2024/07/08,21:48,-0.012,1.416,-,1.309
2024/07/08,21:54,-0.013,1.396,-,1.287
2024/07/08,22:00,-0.015,1.374,-,1.268
2024/07/08,22:06,-0.016,1.351,-,1.259
2024/07/08,22:12,-0.018,1.325,-,1.252
2024/07/08,22:18,-0.02,1.302,-,1.245
2024/07/08,22:24,-0.021,1.281,-,1.238
2024/07/08,22:30,-0.023,1.253,-,1.233
2024/07/08,22:36,-0.025,1.238,-,1.228
2024/07/08,22:42,-0.027,1.205,-,1.215
2024/07/08,22:48,-0.028,1.192,-,1.211
2024/07/08,22:54,-0.03,1.164,-,1.214
2024/07/08,23:00,-0.032,1.145,-,1.214
2024/07/08,23:06,-0.034,1.132,-,1.218
2024/07/08,23:12,-0.036,1.116,-,1.221
2024/07/08,23:18,-0.038,1.089,-,1.225
2024/07/08,23:24,-0.04,1.08,-,1.228
2024/07/08,23:30,-0.043,1.068,-,1.232
2024/07/08,23:36,-0.045,1.054,-,1.23
2024/07/08,23:42,-0.047,1.038,-,1.219
2024/07/08,23:48,-0.049,1.034,-,1.218
2024/07/08,23:54,-0.051,1.026,-,1.222
2024/07/09,00:00,-0.053,1.013,-,1.219
2024/07/09,00:06,-0.056,1.005,-,1.221
2024/07/09,00:12,-0.058,1,-,1.217
2024/07/09,00:18,-0.06,0.986,-,1.211
2024/07/09,00:24,-0.063,0.983,-,1.205
2024/07/09,00:30,-0.065,0.977,-,1.201
2024/07/09,00:36,-0.067,0.967,-,1.17
2024/07/09,00:42,-0.069,0.954,-,1.157
2024/07/09,00:48,-0.072,0.954,-,1.153
2024/07/09,00:54,-0.074,0.941,-,1.145
2024/07/09,01:00,-0.077,0.929,-,1.136
2024/07/09,01:06,-0.079,0.929,-,1.127
2024/07/09,01:12,-0.081,0.918,-,1.119
2024/07/09,01:18,-0.084,0.905,-,1.107
2024/07/09,01:24,-0.086,0.898,-,1.095
2024/07/09,01:30,-0.089,0.88,-,1.086
2024/07/09,01:36,-0.092,0.867,-,1.026
2024/07/09,01:42,-0.094,0.858,-,1.018
2024/07/09,01:48,-0.097,0.845,-,1.019
2024/07/09,01:54,-0.1,0.837,-,1.003
2024/07/09,02:00,-0.103,0.829,-,1
2024/07/09,02:06,-0.106,0.811,-,0.987
2024/07/09,02:12,-0.109,0.802,-,0.98
2024/07/09,02:18,-0.112,0.787,-,0.972
2024/07/09,02:24,-0.115,0.776,-,0.959
2024/07/09,02:30,-0.118,0.766,-,0.944
2024/07/09,02:36,-0.122,0.753,-,0.894
2024/07/09,02:42,-0.125,0.741,-,0.893
2024/07/09,02:48,-0.129,0.729,-,0.893
2024/07/09,02:54,-0.132,0.716,-,0.877
2024/07/09,03:00,-0.136,0.712,-,0.878
2024/07/09,03:06,-0.14,0.703,-,0.857
2024/07/09,03:12,-0.144,0.695,-,0.846
2024/07/09,03:18,-0.148,0.686,-,0.847
2024/07/09,03:24,-0.153,0.674,-,0.831
2024/07/09,03:30,-0.157,0.663,-,0.811
2024/07/09,03:36,-0.162,0.647,-,0.774
2024/07/09,03:42,-0.166,0.642,-,0.777
2024/07/09,03:48,-0.171,0.635,-,0.776
2024/07/09,03:54,-0.176,0.624,-,0.769
2024/07/09,04:00,-0.181,0.615,-,0.773
2024/07/09,04:06,-0.186,0.603,-,0.756
2024/07/09,04:12,-0.191,0.592,-,0.757
2024/07/09,04:18,-0.197,0.586,-,0.762
2024/07/09,04:24,-0.202,0.576,-,0.748
2024/07/09,04:30,-0.208,0.564,-,0.731
2024/07/09,04:36,-0.213,0.55,-,0.7
2024/07/09,04:42,-0.219,0.542,-,0.704
2024/07/09,04:48,-0.225,0.532,-,0.703
2024/07/09,04:54,-0.231,0.519,-,0.698
2024/07/09,05:00,-0.237,0.512,-,0.699
2024/07/09,05:06,-0.243,0.498,-,0.684
2024/07/09,05:12,-0.25,0.489,-,0.686
2024/07/09,05:18,-0.256,0.477,-,0.691
2024/07/09,05:24,-0.263,0.463,-,0.674
2024/07/09,05:30,-0.269,0.456,-,0.659
2024/07/09,05:36,-0.276,0.443,-,0.627
2024/07/09,05:42,-0.283,0.432,-,0.631
2024/07/09,05:48,-0.29,0.422,-,0.628
2024/07/09,05:54,-0.297,0.411,-,0.613
2024/07/09,06:00,-0.304,0.405,-,0.608
2024/07/09,06:06,-0.311,0.393,-,0.592
2024/07/09,06:12,-0.318,0.383,-,0.591
2024/07/09,06:18,-0.326,0.374,-,0.595
2024/07/09,06:24,-0.333,0.364,-,0.581
2024/07/09,06:30,-0.341,0.356,-,0.566
2024/07/09,06:36,-0.348,0.347,-,0.536
2024/07/09,06:42,-0.356,0.332,-,0.542
2024/07/09,06:48,-0.363,0.325,-,0.536
2024/07/09,06:54,-0.371,0.316,-,0.52
2024/07/09,07:00,-0.379,0.312,-,0.514
2024/07/09,07:06,-0.386,0.308,-,0.498
2024/07/09,07:12,-0.394,0.298,-,0.495
2024/07/09,07:18,-0.402,0.292,-,0.5
2024/07/09,07:24,-0.409,0.286,-,0.489
2024/07/09,07:30,-0.417,0.282,-,0.474
2024/07/09,07:36,-0.424,0.277,-,0.448
2024/07/09,07:42,-0.432,0.27,-,0.454
2024/07/09,07:48,-0.439,0.266,-,0.449
2024/07/09,07:54,-0.446,0.263,-,0.433
2024/07/09,08:00,-0.453,0.253,-,0.427
2024/07/09,08:06,-0.46,0.245,-,0.415
2024/07/09,08:12,-0.467,0.241,-,0.413
2024/07/09,08:18,-0.474,0.235,-,0.418
2024/07/09,08:24,-0.481,0.228,-,0.409
2024/07/09,08:30,-0.487,0.221,-,0.393
2024/07/09,08:36,-0.493,0.212,-,0.37
2024/07/09,08:42,-0.5,0.199,-,0.374
2024/07/09,08:48,-0.505,0.192,-,0.369
2024/07/09,08:54,-0.511,0.183,-,0.353
2024/07/09,09:00,-0.517,0.17,-,0.347
2024/07/09,09:06,-0.522,0.161,-,0.335
2024/07/09,09:12,-0.527,0.15,-,0.33
2024/07/09,09:18,-0.532,0.145,-,0.338
2024/07/09,09:24,-0.536,0.137,-,0.331
2024/07/09,09:30,-0.54,0.132,-,0.314
2024/07/09,09:36,-0.544,0.128,-,0.292
2024/07/09,09:42,-0.548,0.116,-,0.296
2024/07/09,09:48,-0.552,0.109,-,0.291
2024/07/09,09:54,-0.555,0.099,-,0.278
2024/07/09,10:00,-0.558,0.09,-,0.272
2024/07/09,10:06,-0.56,0.083,-,0.263
2024/07/09,10:12,-0.562,0.069,-,0.258
2024/07/09,10:18,-0.564,0.061,-,0.267
2024/07/09,10:24,-0.566,0.059,-,0.264
2024/07/09,10:30,-0.567,0.051,-,0.249
2024/07/09,10:36,-0.568,0.038,-,0.226
2024/07/09,10:42,-0.569,0.034,-,0.233
2024/07/09,10:48,-0.569,0.03,-,0.232
2024/07/09,10:54,-0.569,0.024,-,0.22
2024/07/09,11:00,-0.568,0.018,-,0.216
2024/07/09,11:06,-0.567,0.014,-,0.209
2024/07/09,11:12,-0.566,-0.001,-,0.204
2024/07/09,11:18,-0.564,-0.005,-,0.214
2024/07/09,11:24,-0.562,-0.01,-,0.214
2024/07/09,11:30,-0.56,-0.018,-,0.201
2024/07/09,11:36,-0.557,-0.023,-,0.178
2024/07/09,11:42,-0.554,-0.028,-,0.185
2024/07/09,11:48,-0.55,-0.031,-,0.186
2024/07/09,11:54,-0.546,-0.034,-,0.176
2024/07/09,12:00,-0.542,-0.039,-,0.172
2024/07/09,12:06,-0.537,-0.04,-,0.165
2024/07/09,12:12,-0.532,-0.047,-,0.159
2024/07/09,12:18,-0.526,-0.049,-,0.168
2024/07/09,12:24,-0.52,-0.047,-,0.168
2024/07/09,12:30,-0.514,-0.05,-,0.155
2024/07/09,12:36,-0.507,-0.05,-,0.132
2024/07/09,12:42,-0.5,-0.054,-,0.138
2024/07/09,12:48,-0.492,-0.054,-,0.14
2024/07/09,12:54,-0.484,-0.056,-,0.129
2024/07/09,13:00,-0.476,-0.057,-,0.125
2024/07/09,13:06,-0.468,-0.057,-,0.118
2024/07/09,13:12,-0.459,-0.059,-,0.112
2024/07/09,13:18,-0.45,-0.056,-,0.12
2024/07/09,13:24,-0.441,-0.056,-,0.123
2024/07/09,13:30,-0.431,-0.06,-,0.115
2024/07/09,13:36,-0.422,-0.059,-,0.096
2024/07/09,13:42,-0.412,-0.06,-,0.105
2024/07/09,13:48,-0.402,-0.059,-,0.112
2024/07/09,13:54,-0.392,-0.056,-,0.107
2024/07/09,14:00,-0.381,-0.056,-,0.109
2024/07/09,14:06,-0.371,-0.056,-,0.108
2024/07/09,14:12,-0.36,-0.059,-,0.107
2024/07/09,14:18,-0.35,-0.053,-,0.12
2024/07/09,14:24,-0.339,-0.05,-,0.129
2024/07/09,14:30,-0.328,-0.044,-,0.128
2024/07/09,14:36,-0.318,-0.04,-,0.115
2024/07/09,14:42,-0.307,-0.031,-,0.128
2024/07/09,14:48,-0.296,-0.028,-,0.14
2024/07/09,14:54,-0.286,-0.021,-,0.139
2024/07/09,15:00,-0.275,-0.018,-,0.144
2024/07/09,15:06,-0.265,-0.012,-,0.146
2024/07/09,15:12,-0.254,-0.001,-,0.147
2024/07/09,15:18,-0.244,0.002,-,0.16
2024/07/09,15:24,-0.234,0.008,-,0.171
2024/07/09,15:30,-0.224,0.012,-,0.171
2024/07/09,15:36,-0.214,0.017,-,0.16
2024/07/09,15:42,-0.205,0.024,-,0.174
2024/07/09,15:48,-0.195,0.03,-,0.184
2024/07/09,15:54,-0.186,0.031,-,0.183
2024/07/09,16:00,-0.177,0.037,-,0.185
2024/07/09,16:06,-0.168,0.041,-,0.186
2024/07/09,16:12,-0.159,0.048,-,0.184
2024/07/09,16:18,-0.151,0.05,-,0.195
2024/07/09,16:24,-0.143,0.053,-,0.201
2024/07/09,16:30,-0.135,0.053,-,0.195
2024/07/09,16:36,-0.127,0.054,-,0.181
2024/07/09,16:42,-0.119,0.061,-,0.19
2024/07/09,16:48,-0.112,0.061,-,0.194
2024/07/09,16:54,-0.105,0.061,-,0.189
2024/07/09,17:00,-0.098,0.061,-,0.187
2024/07/09,17:06,-0.092,0.057,-,0.183
2024/07/09,17:12,-0.086,0.063,-,0.184
2024/07/09,17:18,-0.08,0.066,-,0.228
2024/07/09,17:24,-0.074,0.059,-,0.239
2024/07/09,17:30,-0.068,0.061,-,0.205
2024/07/09,17:36,-0.063,0.066,-,0.17
2024/07/09,17:42,-0.058,0.067,-,0.194
2024/07/09,17:48,-0.054,0.072,-,0.22
2024/07/09,17:54,-0.05,0.077,-,0.223
2024/07/09,18:00,-0.046,0.077,-,0.214
2024/07/09,18:06,-0.042,0.079,-,0.214
2024/07/09,18:12,-0.039,0.079,-,0.212
2024/07/09,18:18,-0.035,0.082,-,0.227
2024/07/09,18:24,-0.033,0.079,-,0.239
2024/07/09,18:30,-0.03,0.079,-,0.228
2024/07/09,18:36,-0.028,0.08,-,0.213
2024/07/09,18:42,-0.026,0.086,-,0.226
2024/07/09,18:48,-0.024,0.085,-,0.233
2024/07/09,18:54,-0.022,0.088,-,0.236
2024/07/09,19:00,-0.021,0.089,-,0.238
2024/07/09,19:06,-0.02,0.088,-,0.234
2024/07/09,19:12,-0.019,0.09,-,0.236
2024/07/09,19:18,-0.018,0.09,-,0.26
2024/07/09,19:24,-0.018,0.09,-,0.266
2024/07/09,19:30,-0.018,0.086,-,0.241
2024/07/09,19:36,-0.018,0.085,-,0.218
2024/07/09,19:42,-0.018,0.092,-,0.236
2024/07/09,19:48,-0.018,0.086,-,0.247
2024/07/09,19:54,-0.018,0.086,-,0.24
2024/07/09,20:00,-0.019,0.085,-,0.23
2024/07/09,20:06,-0.019,0.083,-,0.217
2024/07/09,20:12,-0.02,0.066,-,0.211
2024/07/09,20:18,-0.021,0.06,-,0.223
2024/07/09,20:24,-0.022,0.047,-,0.224
2024/07/09,20:30,-0.023,0.045,-,0.201
2024/07/09,20:36,-0.024,0.043,-,0.176
2024/07/09,20:42,-0.025,0.045,-,0.182
2024/07/09,20:48,-0.026,0.038,-,0.184
2024/07/09,20:54,-0.027,0.032,-,0.176
2024/07/09,21:00,-0.029,0.028,-,0.168
2024/07/09,21:06,-0.03,0.028,-,0.157
2024/07/09,21:12,-0.031,0.038,-,0.15
2024/07/09,21:18,-0.033,0.031,-,0.164
2024/07/09,21:24,-0.034,0.028,-,0.166
2024/07/09,21:30,-0.036,0.024,-,0.147
2024/07/09,21:36,-0.038,0.019,-,0.129
2024/07/09,21:42,-0.039,0.03,-,0.142
2024/07/09,21:48,-0.041,0.024,-,0.153
2024/07/09,21:54,-0.043,0.021,-,0.149
2024/07/09,22:00,-0.045,0.019,-,0.145
2024/07/09,22:06,-0.047,-0.011,-,0.14
2024/07/09,22:12,-0.049,-0.012,-,0.139
2024/07/09,22:18,-0.051,-0.011,-,0.157
2024/07/09,22:24,-0.053,-0.01,-,0.163
2024/07/09,22:30,-0.055,-0.008,-,0.15
2024/07/09,22:36,-0.057,-0.01,-,0.132
2024/07/09,22:42,-0.059,-0.017,-,0.144
2024/07/09,22:48,-0.062,-0.018,-,0.153
2024/07/09,22:54,-0.064,-0.03,-,0.15
2024/07/09,23:00,-0.066,-0.028,-,0.147
2024/07/09,23:06,-0.069,-0.033,-,0.143
2024/07/09,23:12,-0.071,-0.024,-,0.139
2024/07/09,23:18,-0.074,-0.046,-,0.154
2024/07/09,23:24,-0.077,-0.049,-,0.159
2024/07/09,23:30,-0.079,-0.05,-,0.145
2024/07/09,23:36,-0.082,-0.081,-,0.129
2024/07/09,23:42,-0.084,-0.088,-,0.139
2024/07/09,23:48,-0.087,-0.086,-,0.146
2024/07/09,23:54,-0.089,-0.097,-,0.142
2024/07/10,00:00,-0.092,-0.102,-,0.137
2024/07/10,00:06,-0.094,-0.123,-,0.132
2024/07/10,00:12,-0.097,-0.118,-,0.127
2024/07/10,00:18,-0.099,-0.127,-,0.137
2024/07/10,00:24,-0.102,-0.131,-,0.139
2024/07/10,00:30,-0.104,-0.134,-,0.124
2024/07/10,00:36,-0.106,-0.14,-,0.106
2024/07/10,00:42,-0.109,-0.136,-,0.112
2024/07/10,00:48,-0.111,-0.134,-,0.115
2024/07/10,00:54,-0.113,-0.124,-,0.109
2024/07/10,01:00,-0.115,-0.13,-,0.104
2024/07/10,01:06,-0.117,-0.131,-,0.097
2024/07/10,01:12,-0.119,-0.146,-,0.092
2024/07/10,01:18,-0.121,-0.137,-,0.099
2024/07/10,01:24,-0.123,-0.123,-,0.102
2024/07/10,01:30,-0.125,-0.115,-,0.092
2024/07/10,01:36,-0.127,-0.101,-,0.078
2024/07/10,01:42,-0.129,-0.097,-,0.086
2024/07/10,01:48,-0.131,-0.092,-,0.093
2024/07/10,01:54,-0.133,-0.079,-,0.093
2024/07/10,02:00,-0.135,-0.089,-,0.095
2024/07/10,02:06,-0.136,-0.095,-,0.096
2024/07/10,02:12,-0.138,-0.104,-,0.099
2024/07/10,02:18,-0.14,-0.107,-,0.112
2024/07/10,02:24,-0.142,-0.115,-,0.121
2024/07/10,02:30,-0.144,-0.114,-,0.119
2024/07/10,02:36,-0.146,-0.112,-,0.11
2024/07/10,02:42,-0.149,-0.12,-,0.121
2024/07/10,02:48,-0.151,-0.118,-,0.13
2024/07/10,02:54,-0.153,-0.115,-,0.13
2024/07/10,03:00,-0.155,-0.115,-,0.131
2024/07/10,03:06,-0.158,-0.112,-,0.13
2024/07/10,03:12,-0.16,-0.111,-,0.127
2024/07/10,03:18,-0.163,-0.115,-,0.133
2024/07/10,03:24,-0.165,-0.117,-,0.136
2024/07/10,03:30,-0.168,-0.118,-,0.128
2024/07/10,03:36,-0.171,-0.117,-,0.115
2024/07/10,03:42,-0.174,-0.124,-,0.118
2024/07/10,03:48,-0.177,-0.127,-,0.12
2024/07/10,03:54,-0.179,-0.123,-,0.114
2024/07/10,04:00,-0.183,-0.121,-,0.11
2024/07/10,04:06,-0.186,-0.12,-,0.105
2024/07/10,04:12,-0.189,-0.118,-,0.099
2024/07/10,04:18,-0.192,-0.115,-,0.1
2024/07/10,04:24,-0.195,-0.11,-,0.098
2024/07/10,04:30,-0.199,-0.107,-,0.089
2024/07/10,04:36,-0.202,-0.107,-,0.074
2024/07/10,04:42,-0.206,-0.085,-,0.074
2024/07/10,04:48,-0.209,-0.085,-,0.072
2024/07/10,04:54,-0.213,-0.085,-,0.064
2024/07/10,05:00,-0.216,-0.085,-,0.057
2024/07/10,05:06,-0.22,-0.099,-,0.05
2024/07/10,05:12,-0.224,-0.107,-,0.043
2024/07/10,05:18,-0.228,-0.108,-,0.041
2024/07/10,05:24,-0.232,-0.121,-,0.041
2024/07/10,05:30,-0.236,-0.118,-,0.035
2024/07/10,05:36,-0.24,-0.118,-,0.024
2024/07/10,05:42,-0.245,-0.118,-,0.025
2024/07/10,05:48,-0.249,-0.12,-,0.027
2024/07/10,05:54,-0.254,-0.123,-,0.023
2024/07/10,06:00,-0.258,-0.136,-,0.02
2024/07/10,06:06,-0.263,-0.141,-,0.018
2024/07/10,06:12,-0.268,-0.157,-,0.015
2024/07/10,06:18,-0.273,-0.17,-,0.015
2024/07/10,06:24,-0.278,-0.172,-,0.016
2024/07/10,06:30,-0.283,-0.192,-,0.012
2024/07/10,06:36,-0.289,-0.194,-,0.002
2024/07/10,06:42,-0.294,-0.204,-,0.001
2024/07/10,06:48,-0.3,-0.207,-,-
2024/07/10,06:54,-0.306,-0.22,-,-0.007
2024/07/10,07:00,-0.311,-0.218,-,-0.013
2024/07/10,07:06,-0.317,-0.221,-,-0.018
2024/07/10,07:12,-0.323,-0.227,-,-0.024
2024/07/10,07:18,-0.329,-0.224,-,-0.029
2024/07/10,07:24,-0.336,-0.233,-,-0.031
2024/07/10,07:30,-0.342,-0.233,-,-0.036
2024/07/10,07:36,-0.348,-0.227,-,-0.045
2024/07/10,07:42,-0.354,-0.221,-,-0.048
2024/07/10,07:48,-0.36,-0.221,-,-0.05
2024/07/10,07:54,-0.367,-0.218,-,-0.057
2024/07/10,08:00,-0.373,-0.218,-,-0.062
2024/07/10,08:06,-0.379,-0.215,-,-0.067
2024/07/10,08:12,-0.385,-0.223,-,-0.071
2024/07/10,08:18,-0.391,-0.224,-,-0.075
2024/07/10,08:24,-0.398,-0.225,-,-0.077
2024/07/10,08:30,-0.403,-0.236,-,-0.079
2024/07/10,08:36,-0.409,-0.247,-,-0.087
2024/07/10,08:42,-0.415,-0.254,-,-0.089
2024/07/10,08:48,-0.421,-0.265,-,-0.091
